Instrument Group,Instrument,Department,Risk Country,Exchange,Trade CCY,Settlement CCY
Options,Options on ILB,EIS,KAZAKHSTAN,Not Applicable,ARS,AED
Options,Options on ILB,EMD,LUXEMBOURG,Not Applicable,QAR,KES
Options,Options on ILB,PE,MALAYSIA,MESDAQ,THB,CNH
Options,Options on ILB,TPS,Not Applicable,ISE Gemini,ZAR,NGN
Options,Options on ILB,PE,PHILIPPINES,Not Applicable,ARS,JPY
Options,Options on ILB,BAR,POLAND,Not Applicable,NZD,RON
Options,Options on ILB,INFRA,PORTUGAL,Not Applicable,CNY,EUR
Options,Options on ILB,EFM,PORTUGAL,Not Applicable,KRW,SEK
Options,Options on ILB,CEOO,QATAR,Not Applicable,BEF,JPY
Options,Options on ILB,ISG,QATAR,Not Applicable,CNH,AED
Options,Options on ILB,RE,SERBIA,Not Applicable,MXN,QAR
Options,Options on ILB,BAR,SINGAPORE,Not Applicable,KZT,PLN
Options,Options on ILB,EFM,SINGAPORE,Not Applicable,PLN,NZD
Options,Options on ILB,EFM,SPAIN ,SOCIEDAD DE BOLSAS (SIBE),USD,CHF
Options,Options on ILB,RE,SPAIN ,SOCIEDAD DE BOLSAS (SIBE),XAU,SEK
Options,Options on ILB,ISG,SRI LANKA,Not Applicable,NGN,CAD
Options,Options on ILB,BAR,SWITZERLAND,Not Applicable,HUF,IDR
Options,Options on ILB,TPS,SWITZERLAND,Not Applicable,JPY,AUD
Options,Options on ILB,CEOO,TAIWAN,Not Applicable,EGP,PEN
Options,Options on ILB,FIMA,THAILAND,Not Applicable,KRW,DKK
Options,Options on ILB,EFM,THAILAND,Not Applicable,MXN,GBP
Options,Options on ILB,BMG,TURKEY,Not Applicable,KWD,QAR
Options,Options on ILB,EIS,UKRAINE,Not Applicable,CZK,SEK
Options,Options on ILB,PE,UKRAINE,Not Applicable,RON,UAH
Options,Options on ILB,ISG,UNITED STATES,"Cboe Futures Exchange	",BRL,NGN
Options,Options on ILB,BAR,UNITED STATES,"Cboe Futures Exchange	",PHP,CZK
Options,Options on ILB,Kepler,UNITED STATES,"Cboe Futures Exchange	",RUB,LKR
Options,Options on ILB,FIMA,URUGUAY,Not Applicable,DOP,ILS
Options,Volatility Swap,FIMA,AUSTRIA,Vienna Stock Exchange,UAH,IDR
Options,Volatility Swap,INFRA,BAHRAIN,Kuwait Stock Exchange,CNY,KWD
Options,Volatility Swap,EFM,BAHRAIN,Kuwait Stock Exchange,QAR,KWD
Options,Volatility Swap,BMG,BRAZIL,Brasil Bolsa Balcao (B3),KZT,USD
Options,Volatility Swap,EIS,CHILE,SANTIAGO STOCK EXCHANGE,USD,CLP
Options,Volatility Swap,EMD,CHINA,China Financial Futures Exchange,TRL,GBP
Options,Volatility Swap,CEOO,COLUMBIA,Not Applicable,PKR,CHF
Options,Volatility Swap,BMG,CZECH REPUBLIC,Not Applicable,ZAR,CZK
Options,Volatility Swap,CEOO,EURO,Not Applicable,DOP,DOP
Options,Volatility Swap,FIMA,EURO,Not Applicable,CLP,NZD
Options,Volatility Swap,EMD,EUROPE REGION,Not Applicable,KZT,EUR
Options,Volatility Swap,CEOO,EUROPE REGION,Not Applicable,EUR,EUR
Options,Volatility Swap,ISG,GLOBAL,Hanoi,RSD,TWD
Options,Volatility Swap,EFM,HONG KONG,SHANGHAI HK STOCK CONNECT (C2),ILS,GBP
Options,Volatility Swap,RE,INDONESIA,Not Applicable,RON,PEN
Options,Volatility Swap,PE,ITALY,Not Applicable,DKK,KRW
Options,Volatility Swap,EIS,MEXICO,Mercado Mexicano de Derivados,THB,NOK
Options,Volatility Swap,PE,NEW ZEALAND,Not Applicable,SAR,LKR
Options,Volatility Swap,EMD,PAKISTAN,Pakistan Stock Exchange,RUB,SEK
Options,Volatility Swap,FIMA,PERU,Not Applicable,CNH,KRW
Options,Volatility Swap,EMD,POLAND,Not Applicable,INR,UYU
Options,Volatility Swap,EFM,POLAND,Not Applicable,COP,XAU
Options,Volatility Swap,RE,POLAND,Not Applicable,USD,TRY
Options,Volatility Swap,RE,PORTUGAL,Not Applicable,CNY,SAR
Options,Volatility Swap,PE,QATAR,Not Applicable,DOP,ZAR
Options,Volatility Swap,BMG,ROMANIA,Not Applicable,GBP,CHF
Options,Volatility Swap,FIMA,SAUDI ARABIA,Not Applicable,UAH,RUB
Options,Volatility Swap,BMG,SAUDI ARABIA,Not Applicable,ILS,JPY
Options,Volatility Swap,EIS,SOUTH AFRICA,Johannesburg Stock Exchange,CHF,ARS
Options,Volatility Swap,EQD,SOUTH KOREA,Not Applicable,CAD,KWD
Options,Volatility Swap,Kepler,SPAIN ,SOCIEDAD DE BOLSAS (SIBE),TRL,ZAR
Options,Volatility Swap,EMD,SWITZERLAND,Not Applicable,NOK,EGP
Options,Volatility Swap,Kepler,SWITZERLAND,Not Applicable,RSD,JPY
Options,Volatility Swap,BAR,THAILAND,Not Applicable,NZD,TRY
Options,Volatility Swap,TPS,TURKEY,Not Applicable,MYR,UAH
OTC Derivatives,Commodity Index Swap,CEOO,ARGENTINA,Bolsas Y Mercados Argentinos,XAU,USD
OTC Derivatives,Commodity Index Swap,Kepler,ASIA PACIFIC REGION,London Stk Exch (International),BEF,TWD
OTC Derivatives,Commodity Index Swap,INFRA,AUSTRALIA,ASX TRADE24,AUD,AUD
OTC Derivatives,Commodity Index Swap,CEOO,AUSTRIA,Vienna Stock Exchange,KWD,VND
OTC Derivatives,Commodity Index Swap,PE,CZECH REPUBLIC,Not Applicable,KES,BRL
OTC Derivatives,Commodity Index Swap,RE,DENMARK,Not Applicable,USD,CNH
OTC Derivatives,Commodity Index Swap,RE,DOMINICAN REPUBLIC,Not Applicable,MYR,KWD
OTC Derivatives,Commodity Index Swap,FIMA,EGYPT,Not Applicable,ARS,HKD
OTC Derivatives,Commodity Index Swap,EIS,FRANCE,EURONEXT DERIVATIVES PARIS,MXN,INR
OTC Derivatives,Commodity Index Swap,EFM,FRANCE,EURONEXT DERIVATIVES PARIS,KWD,BRL
OTC Derivatives,Commodity Index Swap,BMG,FRANCE,EURONEXT DERIVATIVES PARIS,SEK,IDR
OTC Derivatives,Commodity Index Swap,EFM,GERMANY ,Xetra,EGP,LKR
OTC Derivatives,Commodity Index Swap,EMD,GREECE,Not Applicable,QAR,EUR
OTC Derivatives,Commodity Index Swap,RE,HUNGARY,Not Applicable,AUD,SEK
OTC Derivatives,Commodity Index Swap,RE,IRELAND,Not Applicable,BEF,LKR
OTC Derivatives,Commodity Index Swap,EFM,LUXEMBOURG,Not Applicable,SGD,TWD
OTC Derivatives,Commodity Index Swap,RE,NETHERLANDS,Not Applicable,XAU,RSD
OTC Derivatives,Commodity Index Swap,INFRA,NORWAY,Not Applicable,CZK,KES
OTC Derivatives,Commodity Index Swap,PE,NORWAY,Not Applicable,TWD,DKK
OTC Derivatives,Commodity Index Swap,BAR,Not Applicable,KOREA EXCHANGE,PKR,DOP
OTC Derivatives,Commodity Index Swap,EQD,Not Applicable,ICE Futures US Softs,CZK,CAD
OTC Derivatives,Commodity Index Swap,BAR,PAKISTAN,Karachi,JPY,EUR
OTC Derivatives,Commodity Index Swap,Kepler,PAKISTAN,Karachi,XAU,SAR
OTC Derivatives,Commodity Index Swap,CEOO,PERU,Not Applicable,ZAR,PLN
OTC Derivatives,Commodity Index Swap,EMD,ROMANIA,Not Applicable,SGD,MYR
OTC Derivatives,Commodity Index Swap,ISG,SLOVAKIA,Not Applicable,UYU,SEK
OTC Derivatives,Commodity Index Swap,EMD,SOUTH KOREA,KRX Derivatives Market,DOP,KES
OTC Derivatives,Commodity Index Swap,Kepler,SOUTH KOREA,KRX Derivatives Market,THB,SEK
OTC Derivatives,Commodity Index Swap,TPS,SPAIN ,MADRID STK EXC,MYR,DOP
OTC Derivatives,Commodity Index Swap,BMG,SPAIN ,MADRID STK EXC,KWD,SAR
OTC Derivatives,Commodity Index Swap,RE,UAE,DFM,IDR,RON
OTC Derivatives,Commodity Index Swap,EMD,UKRAINE,Not Applicable,DOP,CNY
OTC Derivatives,Commodity Index Swap,PE,UKRAINE,Not Applicable,EGP,DOP
OTC Derivatives,Commodity Index Swap,CEOO,UNITED KINGDOM,London Metal Exchange,EUR,CNY
OTC Derivatives,Commodity Index Swap,EFM,UNITED KINGDOM,London Metal Exchange,SGD,SEK
OTC Derivatives,Commodity Index Swap,FIMA,UNITED STATES,ISE Gemini / NASDAQ US OPTIONS,ARS,VND
OTC Derivatives,Commodity Index Swap,TPS,URUGUAY,Not Applicable,THB,HUF
OTC Derivatives,Commodity Index Swap,INFRA,VIETNAM,HO CHI MINH STOCK EXCHANGE,UYU,USD
OTC Derivatives,Commodity Swap,FIMA,ARGENTINA,Bolsas Y Mercados Argentinos,PLN,USD
OTC Derivatives,Commodity Swap,RE,AUSTRIA,Vienna Stock Exchange,RUB,THB
OTC Derivatives,Commodity Swap,CEOO,BELGIUM,NYSE EURONEXTBRUSSELS,NOK,EUR
OTC Derivatives,Commodity Swap,EFM,CANADA,TORONTO STOCK EXCHANGE,SGD,CAD
OTC Derivatives,Commodity Swap,INFRA,CHILE,Not Applicable,KES,USD
OTC Derivatives,Commodity Swap,BMG,CHILE,Not Applicable,CNH,USD
OTC Derivatives,Commodity Swap,RE,EGYPT,Not Applicable,NGN,LKR
OTC Derivatives,Commodity Swap,EIS,EURO,Not Applicable,DOP,EUR
OTC Derivatives,Commodity Swap,Kepler,EUROZONE,Not Applicable,BRL,CNY
OTC Derivatives,Commodity Swap,RE,EUROZONE,Not Applicable,QAR,CHF
OTC Derivatives,Commodity Swap,BAR,FINLAND,Not Applicable,DKK,SEK
OTC Derivatives,Commodity Swap,BMG,FRANCE,EURONEXT DERIVATIVES PARIS,AED,THB
OTC Derivatives,Commodity Swap,BAR,GREECE,Not Applicable,SGD,SAR
OTC Derivatives,Commodity Swap,FIMA,IRELAND,Not Applicable,CNH,VND
OTC Derivatives,Commodity Swap,EQD,ITALY,Not Applicable,RON,CZK
OTC Derivatives,Commodity Swap,TPS,KAZAKHSTAN,Not Applicable,AED,SAR
OTC Derivatives,Commodity Swap,CEOO,MEXICO,Mercado Mexicano de Derivados,PEN,RON
OTC Derivatives,Commodity Swap,BAR,NETHERLANDS,Not Applicable,GBP,DOP
OTC Derivatives,Commodity Swap,CEOO,Not Applicable,Bursa Malaysia,THB,JPY
OTC Derivatives,Commodity Swap,RE,PORTUGAL,Not Applicable,NGN,NGN
OTC Derivatives,Commodity Swap,BAR,SINGAPORE,Not Applicable,ILS,NZD
OTC Derivatives,Commodity Swap,Kepler,SINGAPORE,Not Applicable,RON,EGP
OTC Derivatives,Commodity Swap,PE,SLOVAKIA,Not Applicable,PKR,KZT
OTC Derivatives,Commodity Swap,BMG,TURKEY,Not Applicable,ILS,NGN
OTC Derivatives,Commodity Swap,EFM,UAE,DFM,ARS,DOP
OTC Derivatives,Commodity Swap,Kepler,UKRAINE,Not Applicable,KES,HKD
OTC Derivatives,Commodity Swap,INFRA,UKRAINE,Not Applicable,JPY,CAD
OTC Derivatives,Commodity Swap,BMG,UKRAINE,Not Applicable,TRL,USD
OTC Derivatives,Commodity Swap,ISG,URUGUAY,Not Applicable,DOP,PHP
OTC Derivatives,Commodity Swap,BMG,VIETNAM,HO CHI MINH STOCK EXCHANGE,AUD,TRY
OTC Derivatives,Equity Index Swap,FIMA,ARGENTINA,Bolsas Y Mercados Argentinos,KWD,USD
OTC Derivatives,Equity Index Swap,INFRA,ASIA PACIFIC REGION,EURONEXT LISBON,INR,CZK
OTC Derivatives,Equity Index Swap,FIMA,AUSTRIA,Vienna Stock Exchange,HKD,EUR
OTC Derivatives,Equity Index Swap,PE,AUSTRIA,Vienna Stock Exchange,HKD,DOP
OTC Derivatives,Equity Index Swap,PE,BRAZIL,BMNFBOVEURA,CHF,BRL
OTC Derivatives,Equity Index Swap,EFM,CANADA,TORONTO STOCK EXCHANGE,DKK,CAD
OTC Derivatives,Equity Index Swap,EIS,CANADA,TORONTO STOCK EXCHANGE,GBP,CAD
OTC Derivatives,Equity Index Swap,ISG,CANADA,TORONTO STOCK EXCHANGE,PEN,USD
OTC Derivatives,Equity Index Swap,TPS,CANADA,TORONTO STOCK EXCHANGE,RSD,USD
OTC Derivatives,Equity Index Swap,INFRA,CHILE,Not Applicable,PLN,USD
OTC Derivatives,Equity Index Swap,Kepler,CHINA,SHANGHAI HK STOCK CONNECT (C1),IDR,CNY
OTC Derivatives,Equity Index Swap,FIMA,CHINA,SHANGHAI HK STOCK CONNECT (C2),USD,CNY
OTC Derivatives,Equity Index Swap,BAR,CHINA,SHANGHAI HK STOCK CONNECT (C2),TRL,CNY
OTC Derivatives,Equity Index Swap,PE,CZECH REPUBLIC,Not Applicable,IDR,RSD
OTC Derivatives,Equity Index Swap,Kepler,CZECH REPUBLIC,Not Applicable,JPY,RON
OTC Derivatives,Equity Index Swap,TPS,DENMARK,NASDAQ OMX Copenhagen,HUF,ARS
OTC Derivatives,Equity Index Swap,TPS,EUROPE REGION,Not Applicable,CZK,NOK
OTC Derivatives,Equity Index Swap,Kepler,EUROZONE,Not Applicable,VND,RON
OTC Derivatives,Equity Index Swap,ISG,FRANCE,EURONEXT DERIVATIVES PARIS,IDR,ILS
OTC Derivatives,Equity Index Swap,CEOO,GLOBAL,CBOE BZX Exchange,VND,JPY
OTC Derivatives,Equity Index Swap,EQD,GREECE,Not Applicable,UYU,KES
OTC Derivatives,Equity Index Swap,FIMA,HONG KONG,SHANGHAI HK STOCK CONNECT (C1),THB,CNY
OTC Derivatives,Equity Index Swap,EIS,HUNGARY,Not Applicable,UAH,DKK
OTC Derivatives,Equity Index Swap,EIS,HUNGARY,Not Applicable,PEN,THB
OTC Derivatives,Equity Index Swap,BMG,HUNGARY,Not Applicable,KZT,COP
OTC Derivatives,Equity Index Swap,EMD,INDONESIA,Not Applicable,KES,INR
OTC Derivatives,Equity Index Swap,EMD,IRELAND,Not Applicable,AUD,MYR
OTC Derivatives,Equity Index Swap,CEOO,IRELAND,Not Applicable,DOP,CNY
OTC Derivatives,Equity Index Swap,CEOO,ISRAEL,Not Applicable,SGD,SAR
OTC Derivatives,Equity Index Swap,PE,ISRAEL,Not Applicable,KRW,TRL
OTC Derivatives,Equity Index Swap,ISG,ISRAEL,Not Applicable,CAD,LKR
OTC Derivatives,Equity Index Swap,EIS,ITALY,Not Applicable,DOP,QAR
OTC Derivatives,Equity Index Swap,FIMA,JAPAN,Tokyo Financial Exchange,BRL,ILS
OTC Derivatives,Equity Index Swap,FIMA,JAPAN,Tokyo Financial Exchange,BRL,CZK
OTC Derivatives,Equity Index Swap,ISG,JAPAN,Tokyo Financial Exchange,UYU,HUF
OTC Derivatives,Equity Index Swap,RE,KAZAKHSTAN,Not Applicable,USD,TRL
OTC Derivatives,Equity Index Swap,EQD,KAZAKHSTAN,Not Applicable,MXN,CZK
OTC Derivatives,Equity Index Swap,BMG,KUWAIT,Not Applicable,ZAR,KWD
OTC Derivatives,Equity Index Swap,Kepler,LUXEMBOURG,Not Applicable,UAH,HUF
OTC Derivatives,Equity Index Swap,TPS,MACAU,Not Applicable,KZT,AUD
OTC Derivatives,Equity Index Swap,BAR,MACAU,Not Applicable,CAD,ZAR
OTC Derivatives,Equity Index Swap,BAR,MEXICO,Mercado Mexicano de Derivados,ILS,SAR
OTC Derivatives,Equity Index Swap,EMD,NEW ZEALAND,Not Applicable,RON,COP
OTC Derivatives,Equity Index Swap,Kepler,NEW ZEALAND,Not Applicable,IDR,TRY
OTC Derivatives,Equity Index Swap,EMD,NEW ZEALAND,Not Applicable,THB,ARS
OTC Derivatives,Equity Index Swap,EIS,NEW ZEALAND,Not Applicable,ILS,SEK
OTC Derivatives,Equity Index Swap,INFRA,NORWAY,Not Applicable,CZK,NGN
OTC Derivatives,Equity Index Swap,EIS,Not Applicable,Euronext Amsterdam,NZD,EGP
OTC Derivatives,Equity Index Swap,BAR,Not Applicable,China Financial Futures Exchange,PLN,KZT
OTC Derivatives,Equity Index Swap,RE,PERU,Not Applicable,HKD,DOP
OTC Derivatives,Equity Index Swap,BAR,PERU,Not Applicable,ILS,KWD
OTC Derivatives,Equity Index Swap,BAR,PHILIPPINES,Not Applicable,TRL,COP
OTC Derivatives,Equity Index Swap,EIS,POLAND,Not Applicable,KZT,CHF
OTC Derivatives,Equity Index Swap,EQD,PORTUGAL,Not Applicable,TWD,TRY
OTC Derivatives,Equity Index Swap,TPS,PORTUGAL,Not Applicable,PKR,PLN
OTC Derivatives,Equity Index Swap,EFM,PORTUGAL,Not Applicable,CHF,ARS
OTC Derivatives,Equity Index Swap,CEOO,QATAR,Not Applicable,DOP,LKR
OTC Derivatives,Equity Index Swap,EQD,QATAR,Not Applicable,ZAR,NGN
OTC Derivatives,Equity Index Swap,BAR,ROMANIA,Not Applicable,RON,CZK
OTC Derivatives,Equity Index Swap,EQD,SERBIA,Not Applicable,RON,KZT
OTC Derivatives,Equity Index Swap,RE,SERBIA,Not Applicable,SGD,TWD
OTC Derivatives,Equity Index Swap,ISG,SLOVAKIA,Not Applicable,MXN,LKR
OTC Derivatives,Equity Index Swap,CEOO,SOUTH AFRICA,Johannesburg Stock Exchange,KWD,EGP
OTC Derivatives,Equity Index Swap,FIMA,SOUTH AFRICA,Johannesburg Stock Exchange,QAR,CZK
OTC Derivatives,Equity Index Swap,ISG,SOUTH KOREA,KRX Derivatives Market,RON,PLN
OTC Derivatives,Equity Index Swap,BMG,SOUTH KOREA,KRX Derivatives Market,PHP,XAU
OTC Derivatives,Equity Index Swap,EFM,SPAIN ,MADRID STK EXC,EUR,COP
OTC Derivatives,Equity Index Swap,RE,SPAIN ,MADRID STK EXC,IDR,RSD
OTC Derivatives,Equity Index Swap,EMD,SRI LANKA,Not Applicable,DOP,SAR
OTC Derivatives,Equity Index Swap,INFRA,SRI LANKA,Not Applicable,HKD,SGD
OTC Derivatives,Equity Index Swap,RE,SWEDEN,OMX Nordic Exchange Stockholm,RSD,QAR
OTC Derivatives,Equity Index Swap,BMG,SWEDEN,OMX Nordic Exchange Stockholm,CAD,UAH
OTC Derivatives,Equity Index Swap,PE,SWEDEN,OMX Nordic Exchange Stockholm,PLN,CHF
OTC Derivatives,Equity Index Swap,EMD,SWITZERLAND,ICE Futures Europe Financials,IDR,VND
OTC Derivatives,Equity Index Swap,RE,TAIWAN,Not Applicable,CZK,MXN
OTC Derivatives,Equity Index Swap,FIMA,UAE,DFM,PLN,AED
OTC Derivatives,Equity Index Swap,BAR,UNITED KINGDOM,London Metal Exchange,DKK,PEN
OTC Derivatives,Equity Index Swap,PE,UNITED STATES,ISE Gemini / NASDAQ US OPTIONS,RSD,IDR
OTC Derivatives,Equity Index Swap,PE,URUGUAY,Not Applicable,LKR,MYR
OTC Derivatives,Interest Rate Swap,FIMA,BAHRAIN,Mercado Mexicano de Derivados,AUD,XAU
OTC Derivatives,Interest Rate Swap,FIMA,BELGIUM,NYSE EURONEXTBRUSSELS,ILS,EUR
OTC Derivatives,Interest Rate Swap,PE,CANADA,TORONTO STOCK EXCHANGE,USD,USD
OTC Derivatives,Interest Rate Swap,INFRA,CHILE,Not Applicable,EUR,USD
OTC Derivatives,Interest Rate Swap,EQD,DENMARK,NASDAQ OMX Copenhagen,PLN,ARS
OTC Derivatives,Interest Rate Swap,PE,DENMARK,NASDAQ OMX Copenhagen,VND,BEF
OTC Derivatives,Interest Rate Swap,EMD,DOMINICAN REPUBLIC,Not Applicable,PEN,TRL
OTC Derivatives,Interest Rate Swap,BAR,EURO,Not Applicable,GBP,EUR
OTC Derivatives,Interest Rate Swap,EMD,EURO,Not Applicable,RON,NOK
OTC Derivatives,Interest Rate Swap,EFM,EUROPE REGION,Not Applicable,TRY,BEF
OTC Derivatives,Interest Rate Swap,ISG,EUROPE REGION,Not Applicable,ZAR,USD
OTC Derivatives,Interest Rate Swap,INFRA,EUROPE REGION,Not Applicable,PEN,KWD
OTC Derivatives,Interest Rate Swap,BMG,EUROZONE,Not Applicable,HUF,JPY
OTC Derivatives,Interest Rate Swap,EMD,GERMANY ,Xetra,UYU,CHF
OTC Derivatives,Interest Rate Swap,BAR,GLOBAL,ICE Futures US Currencies,PEN,PKR
OTC Derivatives,Interest Rate Swap,PE,HONG KONG,SHANGHAI HK STOCK CONNECT (C2),BEF,CNY
OTC Derivatives,Interest Rate Swap,PE,INDONESIA,Not Applicable,KES,THB
OTC Derivatives,Interest Rate Swap,RE,KAZAKHSTAN,Not Applicable,RON,CNY
OTC Derivatives,Interest Rate Swap,Kepler,KAZAKHSTAN,Not Applicable,SAR,MXN
OTC Derivatives,Interest Rate Swap,INFRA,LUXEMBOURG,Not Applicable,KWD,ZAR
OTC Derivatives,Interest Rate Swap,EQD,PAKISTAN,Karachi,DOP,PLN
OTC Derivatives,Interest Rate Swap,EIS,PAKISTAN,Karachi,RSD,TRY
OTC Derivatives,Interest Rate Swap,BMG,PERU,Not Applicable,EUR,KRW
OTC Derivatives,Interest Rate Swap,CEOO,QATAR,Not Applicable,CAD,CNH
OTC Derivatives,Interest Rate Swap,BAR,SOUTH KOREA,KRX Derivatives Market,DOP,AUD
OTC Derivatives,Interest Rate Swap,BMG,SPAIN ,MADRID STK EXC,AUD,DKK
OTC Derivatives,Interest Rate Swap,PE,SRI LANKA,Not Applicable,NOK,COP
OTC Derivatives,Interest Rate Swap,BMG,TAIWAN,Not Applicable,RSD,DOP
OTC Derivatives,Interest Rate Swap,BMG,THAILAND,Not Applicable,EUR,QAR
OTC Derivatives,Interest Rate Swap,BMG,TURKEY,Not Applicable,BEF,NZD
OTC Derivatives,Interest Rate Swap,INFRA,UNITED KINGDOM,London Metal Exchange,CAD,AED
OTC Derivatives,Interest Rate Swap,FIMA,VIETNAM,HO CHI MINH STOCK EXCHANGE,CHF,CAD
OTC Derivatives,Non-Deliverable Interest Rate Swap,TPS,AUSTRALIA,ASX TRADE24,GBP,AUD
OTC Derivatives,Non-Deliverable Interest Rate Swap,EMD,AUSTRALIA,ASX TRADE24,COP,AUD
OTC Derivatives,Non-Deliverable Interest Rate Swap,EFM,AUSTRALIA,ASX TRADE24,PKR,AUD
OTC Derivatives,Non-Deliverable Interest Rate Swap,EQD,AUSTRALIA,ASX TRADE24,GBP,AUD
OTC Derivatives,Non-Deliverable Interest Rate Swap,CEOO,AUSTRALIA,ASX TRADE24,CHF,AUD
OTC Derivatives,Non-Deliverable Interest Rate Swap,EIS,AUSTRIA,Vienna Stock Exchange,AUD,BRL
OTC Derivatives,Non-Deliverable Interest Rate Swap,CEOO,AUSTRIA,Vienna Stock Exchange,NOK,INR
OTC Derivatives,Non-Deliverable Interest Rate Swap,EFM,BAHRAIN,Kuwait Stock Exchange,RUB,KWD
OTC Derivatives,Non-Deliverable Interest Rate Swap,RE,BAHRAIN,Kuwait Stock Exchange,TRL,KWD
OTC Derivatives,Non-Deliverable Interest Rate Swap,RE,BAHRAIN,Kuwait Stock Exchange,CNH,KWD
OTC Derivatives,Non-Deliverable Interest Rate Swap,FIMA,BELGIUM,NYSE EURONEXTBRUSSELS,VND,EUR
OTC Derivatives,Non-Deliverable Interest Rate Swap,Kepler,BELGIUM,NYSE EURONEXTBRUSSELS,CLP,EUR
OTC Derivatives,Non-Deliverable Interest Rate Swap,CEOO,BELGIUM,NYSE EURONEXTBRUSSELS,CZK,EUR
OTC Derivatives,Non-Deliverable Interest Rate Swap,CEOO,BRAZIL,BMNFBOVEURA,PLN,BRL
OTC Derivatives,Non-Deliverable Interest Rate Swap,EMD,CANADA,VENTURE,ZAR,USD
OTC Derivatives,Non-Deliverable Interest Rate Swap,INFRA,CHILE,Not Applicable,TRY,USD
OTC Derivatives,Non-Deliverable Interest Rate Swap,Kepler,COLUMBIA,Not Applicable,KRW,CZK
OTC Derivatives,Non-Deliverable Interest Rate Swap,BMG,DOMINICAN REPUBLIC,Not Applicable,NZD,LKR
OTC Derivatives,Non-Deliverable Interest Rate Swap,PE,DOMINICAN REPUBLIC,Not Applicable,CHF,CNY
OTC Derivatives,Non-Deliverable Interest Rate Swap,CEOO,DOMINICAN REPUBLIC,Not Applicable,THB,COP
OTC Derivatives,Non-Deliverable Interest Rate Swap,PE,DOMINICAN REPUBLIC,Not Applicable,NZD,CAD
OTC Derivatives,Non-Deliverable Interest Rate Swap,PE,DOMINICAN REPUBLIC,Not Applicable,TRL,QAR
OTC Derivatives,Non-Deliverable Interest Rate Swap,EIS,EGYPT,Not Applicable,EGP,CAD
OTC Derivatives,Non-Deliverable Interest Rate Swap,TPS,EURO,Not Applicable,EGP,CNY
OTC Derivatives,Non-Deliverable Interest Rate Swap,BAR,EURO,Not Applicable,CNH,RSD
OTC Derivatives,Non-Deliverable Interest Rate Swap,EQD,EUROZONE,Not Applicable,RSD,COP
OTC Derivatives,Non-Deliverable Interest Rate Swap,Kepler,FINLAND,Not Applicable,VND,SGD
OTC Derivatives,Non-Deliverable Interest Rate Swap,BAR,FRANCE,EURONEXT DERIVATIVES PARIS,RUB,PLN
OTC Derivatives,Non-Deliverable Interest Rate Swap,PE,FRANCE,EURONEXT DERIVATIVES PARIS,LKR,XAU
OTC Derivatives,Non-Deliverable Interest Rate Swap,TPS,FRANCE,EURONEXT DERIVATIVES PARIS,DKK,SEK
OTC Derivatives,Non-Deliverable Interest Rate Swap,FIMA,GERMANY ,Xetra,DKK,COP
OTC Derivatives,Non-Deliverable Interest Rate Swap,RE,GERMANY ,Xetra,TRY,HKD
OTC Derivatives,Non-Deliverable Interest Rate Swap,BAR,GLOBAL,JAPAN SEC CLEARING CORP(IRS),IDR,CAD
OTC Derivatives,Non-Deliverable Interest Rate Swap,BMG,GLOBAL,HK FUT EXCH,PHP,CHF
OTC Derivatives,Non-Deliverable Interest Rate Swap,EMD,GREECE,Not Applicable,PHP,EUR
OTC Derivatives,Non-Deliverable Interest Rate Swap,CEOO,IRELAND,Not Applicable,KES,ILS
OTC Derivatives,Non-Deliverable Interest Rate Swap,EQD,IRELAND,Not Applicable,PHP,KES
OTC Derivatives,Non-Deliverable Interest Rate Swap,RE,ISRAEL,Not Applicable,MYR,RSD
OTC Derivatives,Non-Deliverable Interest Rate Swap,INFRA,LUXEMBOURG,Not Applicable,AED,XAU
OTC Derivatives,Non-Deliverable Interest Rate Swap,FIMA,MACAU,Not Applicable,DKK,CNH
OTC Derivatives,Non-Deliverable Interest Rate Swap,PE,MACAU,Not Applicable,MXN,PLN
OTC Derivatives,Non-Deliverable Interest Rate Swap,BAR,MACAU,Not Applicable,CNH,ILS
OTC Derivatives,Non-Deliverable Interest Rate Swap,FIMA,MACAU,Not Applicable,VND,QAR
OTC Derivatives,Non-Deliverable Interest Rate Swap,EFM,MACAU,Not Applicable,GBP,PKR
OTC Derivatives,Non-Deliverable Interest Rate Swap,Kepler,MALAYSIA,MESDAQ,BRL,CLP
OTC Derivatives,Non-Deliverable Interest Rate Swap,ISG,MEXICO,Mercado Mexicano de Derivados,THB,SAR
OTC Derivatives,Non-Deliverable Interest Rate Swap,RE,MEXICO,Mercado Mexicano de Derivados,RSD,CHF
OTC Derivatives,Non-Deliverable Interest Rate Swap,EMD,Not Applicable,Meff Renta Variable (Madrid),NOK,SEK
OTC Derivatives,Non-Deliverable Interest Rate Swap,RE,PAKISTAN,Karachi,TWD,HKD
OTC Derivatives,Non-Deliverable Interest Rate Swap,FIMA,PAKISTAN,Karachi,RON,NOK
OTC Derivatives,Non-Deliverable Interest Rate Swap,CEOO,POLAND,Not Applicable,PHP,KES
OTC Derivatives,Non-Deliverable Interest Rate Swap,FIMA,POLAND,Not Applicable,AED,EUR
OTC Derivatives,Non-Deliverable Interest Rate Swap,PE,PORTUGAL,Not Applicable,LKR,CZK
OTC Derivatives,Non-Deliverable Interest Rate Swap,EIS,PORTUGAL,Not Applicable,KES,XAU
